no,agency,corp_name,year,designation_type,industry,ghg_tco2eq,energy_tj,verifier,remark
514,산업통상자원부,삼호제강주식회사,2022,사업장,철강,18902.0,378.0,(주)한국경영인증원,
515,산업통상자원부,삼화왕관(주),2022,사업장,기계,19965.0,383.0,한국표준협회,
516,환경부,삼화제지(주),2022,업체,"펄프, 종이 및 판지 제조업",21587.0,714.0,한국표준협회,
517,산업통상자원부,삼화콘덴서공업(주),2022,사업장,전기전자,22845.0,476.0,한국표준협회,
518,환경부,삼흥열처리,2022,사업장,기타 금속 가공제품 제조업,28931.0,596.0,(주)한국경영인증원,
519,해양수산부,상지해운(주),2022,사업장,교통(해운),19555.0,269.0,㈜디엔브이비즈니스어슈어런스코리아,
520,산업통상자원부,새론오토모티브(주),2022,사업장,자동차,20502.0,334.0,(주)한국경영인증원,
521,국토교통부,새한특수(주),2022,사업장,교통(화물),16216.0,230.0,한국표준협회,
522,환경부,새한환경(주),2022,업체,폐기물,97557.0,145.0,(재)한국품질재단,
523,환경부,생고뱅이소바코리아 주식회사,2022,사업장,유리 및 유리제품 제조업,36930.0,732.0,(주)한국경영인증원,
524,환경부,서산시,2022,사업장,하수처리업,19764.0,179.0,한국표준협회,
525,농림축산식품부,서영주정(주),2022,사업장,음료제조업,29609.0,449.0,(재)한국품질재단,
526,환경부,서울교통공사,2022,업체,육상 여객 운송업,644016.0,13450.0,한국표준협회,
527,국토교통부,서울교통네트웍(주),2022,사업장,교통(여객),14142.0,267.0,(주)한국경영인증원,
528,산업통상자원부,서울냉열(주),2022,사업장,석유화학,10946.0,228.0,(주)한국경영인증원,
529,환경부,서울대학교병원,2022,사업장,병원,93144.0,1947.0,한국표준협회,
530,환경부,서울바이오시스(주),2022,사업장,반도체 제조업,66642.0,1360.0,로이드인증원㈜,
531,산업통상자원부,서울반도체,2022,사업장,반도체,7845.0,160.0,로이드인증원㈜,
532,환경부,서울시메트로 9호선(주),2022,사업장,육상 여객 운송업,46023.0,960.0,(주)한국경영인증원,
533,환경부,서울에너지공사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",356649.0,7368.0,한국표준협회,
534,농림축산식품부,서울우유협동조합,2022,업체,식료품 제조업,71874.0,1384.0,한국표준협회,
535,환경부,서울특별시,2022,업체,폐기물 처리업,1461116.0,13055.0,(재)한국품질재단,
536,환경부,서울특별시농수산식품공사,2022,사업장,부동산 임대 및 공급업,64068.0,1333.0,(주)한국경영인증원,
537,산업통상자원부,서진산업(주),2022,사업장,자동차,17750.0,338.0,한국표준협회,
538,환경부,서한이앤피주식회사,2022,사업장,기타 금속 가공제품 제조업,67215.0,1336.0,(주)한국경영인증원,
539,환경부,서해그린환경(주),2022,사업장,폐기물 처리업,9245.0,17.0,(재)한국품질재단,
540,산업통상자원부,선도화학(주),2022,사업장,석유화학,26829.0,560.0,한국가스안전공사,
541,환경부,선진버스(주),2022,사업장,육상 여객 운송업,16440.0,299.0,(주)한국경영인증원,
542,환경부,성남시,2022,업체,폐기물 처리업,249445.0,2396.0,㈜한국품질보증원,
543,환경부,성남시내버스(주),2022,사업장,육상 여객 운송업,26531.0,501.0,㈜한국품질보증원,
544,환경부,성림유화 주식회사,2022,업체,폐기물 처리업,233944.0,215.0,로이드인증원㈜,
545,산업통상자원부,성보공업(주),2022,사업장,철강,20395.0,396.0,한국표준협회,
546,환경부,성신씨엠 주식회사,2022,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",24484.0,500.0,한국표준협회,
547,환경부,성신양회(주),2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",5113860.0,28505.0,한국표준협회,
548,환경부,성안합섬(주),2022,사업장,화학섬유 제조업,68967.0,1417.0,(주)한국경영인증원,
549,산업통상자원부,성일요업주식회사,2022,사업장,요업,17747.0,336.0,한국표준협회,
550,환경부,성창보드(주),2022,사업장,나무제품 제조업,33502.0,682.0,㈜한국품질보증원,
551,환경부,성훈엔지니어링주식회사,2022,사업장,1차 비철금속 제조업,38184.0,761.0,한국가스안전공사,
552,환경부,세메스(주),2022,사업장,특수 목적용 기계 제조업,37639.0,696.0,한국표준협회,
553,환경부,세방(주),2022,사업장,도로 화물 운송업,28452.0,447.0,(주)한국경영인증원,
554,환경부,세방전지(주),2022,업체,일차전지 및 축전지 제조업,128349.0,2652.0,(주)한국경영인증원,
555,환경부,세종특별자치시,2022,업체,하수처리업,56304.0,612.0,(재)한국품질재단,
556,산업통상자원부,세화금속공업(주) 다산공장,2022,사업장,철강,13546.0,256.0,한국표준협회,
557,환경부,셀트리온,2022,사업장,기초 의약 물질 및 생물학적 제제 제조업,56517.0,1155.0,(주)한국경영인증원,
558,환경부,셰플러코리아 유한책임회사,2022,사업장,일반 목적용 기계 제조업,86859.0,1805.0,로이드인증원㈜,
559,환경부,소신여객자동차(주),2022,사업장,육상 여객 운송업,18708.0,359.0,한국표준협회,
560,환경부,속초시,2022,사업장,지정외 폐기물처리업,19371.0,297.0,(주)한국경영인증원,
561,환경부,솔베이실리카코리아(주),2022,사업장,기초 화학물질 제조업,32779.0,720.0,대일이엔씨기술(주),
562,환경부,솔브레인에스엘디 주식회사,2022,사업장,전자 부품 제조업,46316.0,900.0,한국표준협회,
563,환경부,송원산업(주),2022,업체,기타 화학제품 제조업,137452.0,2802.0,한국표준협회,
564,환경부,송학제지(주),2022,사업장,"펄프, 종이 및 판지 제조업",32402.0,387.0,(주)한국경영인증원,
565,환경부,수도권매립지관리공사,2022,업체,폐기물 처리업,1241461.0,4606.0,(재)한국품질재단,
566,환경부,수완에너지 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",178470.0,3543.0,대일이엔씨기술(주),
567,환경부,수원시,2022,업체,폐기물 처리업,191286.0,2113.0,㈜한국품질보증원,
568,국토교통부,수원애경역사 주식회사,2022,사업장,건물,15048.0,310.0,한국표준협회,
569,환경부,수원여객운수(주),2022,사업장,육상 여객 운송업,28144.0,540.0,한국표준협회,
570,국토교통부,수협노량진수산 주식회사,2022,사업장,건물,16630.0,345.0,(주)한국경영인증원,
571,환경부,순천시,2022,업체,폐기물,71876.0,490.0,(주)한국경영인증원,
572,환경부,스미토모세이카폴리머스코리아(주),2022,사업장,합성고무 및 플라스틱 물질 제조업,49629.0,1506.0,로이드인증원㈜,
573,환경부,스테코(주),2022,사업장,전자 부품 제조업,44003.0,916.0,한국표준협회,
574,환경부,스템코(주),2022,사업장,반도체 제조업,43481.0,933.0,(주)한국경영인증원,
575,환경부,스틸싸이클 주식회사,2022,사업장,1차 비철금속 제조업,75700.0,786.0,한국표준협회,
576,환경부,시그네틱스(주),2022,사업장,반도체 제조업,42881.0,889.0,(주)한국경영인증원,
577,환경부,시흥시,2022,사업장,폐기물 처리업,110944.0,943.0,(재)한국품질재단,
578,환경부,신대양제지(주),2022,업체,"펄프, 종이 및 판지 제조업",213510.0,2700.0,한국표준협회,
579,환경부,신대양제지반월(주),2022,사업장,"펄프, 종이 및 판지 제조업",97463.0,1238.0,한국표준협회,
580,환경부,신대일페이퍼 주식회사,2022,사업장,"펄프, 종이 및 판지 제조업",85878.0,948.0,(주)한국경영인증원,
581,환경부,신대한정유산업 주식회사,2022,사업장,폐기물 처리업,82694.0,263.0,(주)한국경영인증원,
582,국토교통부,신도림테크노마트 주식회사,2022,사업장,건물,14858.0,308.0,(주)한국경영인증원,
583,환경부,신분당선(주),2022,사업장,육상 여객 운송업,26654.0,557.0,(주)한국경영인증원,
584,환경부,신성교통(주),2022,사업장,육상 여객 운송업,17383.0,323.0,대일이엔씨기술(주),
585,국토교통부,신안종합리조트(주),2022,사업장,건물,15862.0,317.0,(주)한국경영인증원,
586,환경부,신창제지공업주식회사,2022,사업장,"펄프, 종이 및 판지 제조업",30339.0,619.0,한국표준협회,
587,환경부,신평택발전(주),2022,업체,전기업,1615139.0,32094.0,로이드인증원㈜,
588,산업통상자원부,신화인터텍(주),2022,사업장,전기전자,15153.0,309.0,로이드인증원㈜,
589,산업통상자원부,쌍용기초소재(주),2022,사업장,시멘트,22336.0,410.0,한국표준협회,
590,환경부,쌍용씨앤이(주),2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",10670032.0,63534.0,한국표준협회,
591,환경부,씨엔씨티에너지 주식회사,2022,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",33845.0,679.0,로이드인증원㈜,
592,환경부,씨월드고속훼리(주),2022,사업장,해상 운송업,90381.0,1298.0,(주)한국경영인증원,
593,국토교통부,씨제이씨지브이 주식회사,2022,업체,건물,71356.0,1491.0,(주)한국경영인증원,
594,환경부,씨지앤율촌전력 주식회사,2022,업체,전기업,2325847.0,45585.0,㈜한국품질보증원,
595,환경부,아반스트레이트코리아 주식회사,2022,사업장,유리 및 유리제품 제조업,28751.0,581.0,㈜한국품질보증원,
596,산업통상자원부,아비코테크 주식회사,2022,사업장,전기전자,14745.0,305.0,(주)한국경영인증원,
597,환경부,아산시,2022,사업장,폐기물 처리업,99135.0,934.0,㈜한국품질보증원,
598,환경부,아세아시멘트 주식회사,2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",2343802.0,14488.0,한국표준협회,
599,환경부,아세아제지(주),2022,업체,"펄프, 종이 및 판지 제조업",480855.0,4492.0,한국표준협회,
600,환경부,아시아나항공,2022,업체,항공 여객 운송업,316892.0,4665.0,로이드인증원㈜,
601,환경부,아주대학교의료원,2022,사업장,병원,29284.0,599.0,한국생산성본부인증원(주),
602,환경부,안동시,2022,업체,폐기물,14205.0,174.0,(재)한국품질재단,
603,산업통상자원부,안산도시개발(주),2022,사업장,집단에너지,49154.0,1094.0,(재)한국품질재단,
604,환경부,안산시,2022,업체,"하수, 폐수 및 분뇨 처리업",118706.0,1528.0,㈜한국품질보증원,
605,환경부,안양시,2022,사업장,"하수, 폐수 및 분뇨 처리업",97902.0,1084.0,㈜한국품질보증원,
606,환경부,애경케미칼(주),2022,업체,기초 화학물질 제조업,178597.0,1969.0,한국표준협회,
607,환경부,앰코테크놀로지코리아(주),2022,업체,반도체 제조업,332380.0,6832.0,(주)비에스아이그룹코리아,
608,환경부,양산시,2022,사업장,폐기물 처리업,84191.0,729.0,㈜한국품질보증원,
609,환경부,양주시,2022,사업장,폐기물 처리업,76164.0,830.0,㈜한국품질보증원,
610,환경부,어프로티움 주식회사,2022,업체,기초 화학물질 제조업,480492.0,5385.0,(재)한국품질재단,
611,환경부,에너원(주),2022,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",38181.0,441.0,(주)한국경영인증원,
612,산업통상자원부,에스앤티모티브 주식회사,2022,사업장,자동차,18437.0,383.0,한국표준협회,
613,산업통상자원부,에스앤티중공업 주식회사,2022,사업장,자동차,14911.0,291.0,한국표준협회,
614,산업통상자원부,에스에스엘엠 주식회사,2022,사업장,반도체,25494.0,521.0,한국표준협회,
615,환경부,에스엔에프코리아(주),2022,사업장,기타 화학제품 제조업,30844.0,765.0,(주)한국경영인증원,
616,산업통상자원부,에스엘 주식회사,2022,업체,전기전자,50877.0,1059.0,(재)한국품질재단,
617,환경부,에스지씨솔루션 주식회사,2022,업체,유리 및 유리제품 제조업,165615.0,2768.0,(재)한국품질재단,
618,환경부,에스지씨에너지 주식회사,2022,업체,유리 및 유리제품 제조업,1615987.0,41266.0,㈜디엔브이비즈니스어슈어런스코리아,
619,환경부,에스케이 주식회사,2022,사업장,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",109206.0,2280.0,한국표준협회,
620,산업통상자원부,에스케이가스(주),2022,사업장,발전에너지,21130.0,367.0,(재)한국품질재단,
621,국토교통부,에스케이네트웍스 주식회사,2022,사업장,건물,22920.0,466.0,(주)비에스아이그룹코리아,
622,환경부,에스케이넥실리스 주식회사,2022,사업장,1차 비철금속 제조업,258599.0,5385.0,(주)한국경영인증원,
623,환경부,에스케이마이크로웍스 주식회사,2022,사업장,플라스틱 제품 제조업,162064.0,3332.0,한국표준협회,
624,환경부,에스케이마이크로웍스솔루션즈 주식회사,2022,사업장,플라스틱 제품 제조업,36927.0,688.0,(재)한국품질재단,
625,환경부,에스케이머티리얼즈에어플러스 주식회사,2022,업체,기초 화학물질 제조업,286208.0,5988.0,한국표준협회,
626,환경부,에스케이멀티유틸리티 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",346243.0,4693.0,(재)한국품질재단,
627,환경부,에스케이스페셜티 주식회사,2022,업체,기초 화학물질 제조업,282842.0,5867.0,한국가스안전공사,
628,환경부,에스케이실트론 주식회사,2022,업체,반도체 제조업,413408.0,8633.0,로이드인증원㈜,
629,환경부,에스케이씨 주식회사,2022,업체,플라스틱 제품 제조업,2741.0,40.0,한국표준협회,
630,환경부,에스케이아이이테크놀로지주식회사,2022,사업장,일차전지 및 축전지 제조업,96633.0,1981.0,한국표준협회,
631,환경부,에스케이어드밴스드주식회사,2022,업체,기초 화학물질 제조업,491512.0,9053.0,한국표준협회,
632,환경부,에스케이에너지 주식회사,2022,업체,석유 정제품 제조업,6847471.0,76172.0,한국표준협회,
633,환경부,에스케이에코프라임 주식회사,2022,업체,기타 화학제품 제조업,37146.0,623.0,(재)한국품질재단,
634,환경부,에스케이엔무브 주식회사,2022,업체,석유 정제품 제조업,187115.0,6116.0,한국표준협회,
635,산업통상자원부,에스케이오션플랜트(주),2022,사업장,조선,23624.0,423.0,한국표준협회,"""삼강엠앤티"" 업체명 변경"
636,환경부,에스케이온 주식회사,2022,업체,일차전지 및 축전지 제조업,167295.0,3460.0,한국표준협회,
637,환경부,에스케이이엔에스 주식회사,2022,업체,전기업,2405156.0,47815.0,(주)한국경영인증원,
638,환경부,에스케이지오센트릭 주식회사,2022,업체,기초 화학물질 제조업,2541588.0,58979.0,한국표준협회,
639,환경부,에스케이케미칼(주),2022,업체,합성고무 및 플라스틱 물질 제조업,263601.0,4789.0,(재)한국품질재단,
640,환경부,에스케이텔레콤 주식회사,2022,업체,전기 통신업,1101340.0,23007.0,㈜디엔브이비즈니스어슈어런스코리아,
641,환경부,에스케이피아이씨글로벌 주식회사,2022,업체,기초 화학물질 제조업,580840.0,10131.0,한국표준협회,
642,산업통상자원부,에스케이피유코어 주식회사,2022,사업장,석유화학,24362.0,534.0,한국표준협회,"""미쓰이케미칼앤드에스케이씨폴리우레탄 주식회사"" 업체명 변경"
643,환경부,에스케이하이닉스 시스템아이씨(주),2022,업체,반도체 제조업,47471.0,907.0,(주)비에스아이그룹코리아,
644,환경부,에스케이하이닉스 주식회사,2022,업체,반도체 제조업,4979251.0,98026.0,(주)비에스아이그룹코리아,
645,산업통상자원부,에스티엠 주식회사,2022,사업장,전기전자,50653.0,1030.0,한국표준협회,
646,환경부,에스폼(주),2022,사업장,1차 비철금속 제조업,1.0,0.0,한국표준협회,
647,환경부,에스피엘(주),2022,사업장,기타 식품 제조업,27665.0,650.0,(주)비에스아이그룹코리아,
648,환경부,에어리퀴드코리아 주식회사,2022,업체,기초 화학물질 제조업,216377.0,2747.0,로이드인증원㈜,
649,환경부,에어부산(주),2022,업체,항공 여객 운송업,213859.0,3070.0,한국표준협회,
650,환경부,에어프로덕츠코리아 주식회사,2022,업체,기초 화학물질 제조업,819256.0,16914.0,로이드인증원㈜,
651,환경부,에이에스이코리아주식회사,2022,사업장,반도체 제조업,103007.0,2131.0,(재)한국품질재단,
652,산업통상자원부,에이지씨디스플레이글라스오창주식회사,2022,사업장,유리,12564.0,262.0,㈜디엔브이비즈니스어슈어런스코리아,
653,환경부,에이지씨화인테크노한국주식회사,2022,업체,유리 및 유리제품 제조업,215500.0,4335.0,㈜디엔브이비즈니스어슈어런스코리아,
654,국토교통부,에이치디씨리조트(주),2022,사업장,건물,14321.0,290.0,한국표준협회,
655,국토교통부,에이치디씨아이파크몰 주식회사,2022,사업장,건물,19213.0,396.0,(재)한국화학융합시험연구원,
656,산업통상자원부,에이치디씨현대이피 주식회사,2022,사업장,석유화학,24224.0,446.0,한국표준협회,
657,환경부,에이치디현대에너지솔루션(주),2022,사업장,반도체 제조업,38240.0,754.0,(주)한국경영인증원,
658,환경부,에이치디현대오씨아이 주식회사,2022,업체,기초 화학물질 제조업,377163.0,4324.0,(재)한국품질재단,
659,환경부,에이치디현대일렉트릭(주),2022,사업장,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",33163.0,681.0,㈜디엔브이비즈니스어슈어런스코리아,
660,환경부,에이치디현대중공업 주식회사,2022,업체,선박 및 보트 건조업,549552.0,9648.0,한국표준협회,
661,환경부,에이치디현대케미칼주식회사,2022,업체,기초 화학물질 제조업,2818858.0,51696.0,(재)한국품질재단,
662,환경부,에이치에스지성동조선 주식회사,2022,사업장,선박 및 보트 건조업,30425.0,552.0,한국표준협회,
663,환경부,에이치엘만도 주식회사,2022,사업장,자동차 신품 부품 제조업,71647.0,1498.0,(주)비에스아이그룹코리아,
664,환경부,에코비트에너지정세,2022,업체,폐기물,64937.0,390.0,㈜한국품질보증원,
665,산업통상자원부,에코플라스틱(주),2022,사업장,자동차,17710.0,366.0,(재)한국품질재단,
666,환경부,엘앤에프,2022,사업장,전자 부품 제조업,122213.0,2466.0,(재)한국품질재단,
667,산업통상자원부,엘에스메탈 주식회사,2022,사업장,비철금속,21201.0,440.0,(주)한국경영인증원,
668,환경부,엘에스엠앤엠 주식회사,2022,업체,1차 비철금속 제조업,531316.0,8796.0,한국표준협회,
669,산업통상자원부,엘에스일렉트릭(주),2022,사업장,전기전자,20547.0,426.0,(주)한국경영인증원,
670,환경부,엘에스전선 주식회사,2022,업체,절연선 및 케이블 제조업,126724.0,2544.0,㈜한국품질보증원,
671,환경부,엘지디스플레이(주),2022,업체,전자 부품 제조업,3840039.0,59908.0,(재)한국품질재단,
672,환경부,엘지유플러스(주),2022,업체,전기 통신업,1453477.0,30380.0,한국표준협회,
673,환경부,엘지이노텍 주식회사,2022,업체,전자 부품 제조업,359716.0,8301.0,(주)비에스아이그룹코리아,
674,환경부,엘지전자 주식회사,2022,업체,반도체 제조업,266222.0,5578.0,㈜디엔브이비즈니스어슈어런스코리아,
675,환경부,엠이엠씨코리아주식회사,2022,사업장,반도체 제조업,116316.0,2447.0,(주)신화엔지니어링종합건축사사무소,
676,환경부,여수시,2022,업체,지정외 폐기물처리업 등,75097.0,774.0,지속가능인증원주식회사,
677,환경부,여천엔씨씨 주식회사,2022,업체,기초 화학물질 제조업,3846303.0,74325.0,(재)한국품질재단,
678,환경부,연천군,2022,사업장,폐기물,22420.0,34.0,(재)한국품질재단,
679,산업통상자원부,영보화학(주),2022,사업장,석유화학,13159.0,251.0,(주)한국경영인증원,
680,환경부,영주시,2022,사업장,폐기물,27263.0,6.0,(재)한국품질재단,
681,국토교통부,영특수츄레라(주),2022,사업장,교통(화물),12190.0,173.0,대일이엔씨기술(주),
682,환경부,영풍전자(주),2022,사업장,전자 부품 제조업,95206.0,1912.0,(주)한국경영인증원,
683,환경부,영풍제지(주),2022,사업장,"펄프, 종이 및 판지 제조업",104904.0,1472.0,한국표준협회,
684,환경부,영화금속(주),2022,사업장,금속 주조업,91372.0,1334.0,한국표준협회,
685,환경부,오뚜기라면 주식회사,2022,업체,기타 식품 제조업,42413.0,854.0,(주)비에스아이그룹코리아,
686,환경부,오라이온코리아 주식회사,2022,업체,기초 화학물질 제조업,391911.0,863.0,㈜디엔브이비즈니스어슈어런스코리아,
687,환경부,오비맥주(주),2022,사업장,알코올 음료 제조업,95777.0,2008.0,(주)한국경영인증원,
688,환경부,오산시,2022,사업장,하수처리업,20564.0,298.0,㈜한국품질보증원,
689,산업통상자원부,오성연료전지 주식회사,2022,사업장,발전에너지,32647.0,0.0,한국표준협회,
690,환경부,오씨아이 주식회사,2022,업체,기초 화학물질 제조업,1211015.0,18577.0,㈜디엔브이비즈니스어슈어런스코리아,
691,농림축산식품부,오케이에프음료(주),2022,사업장,음료제조업,18391.0,352.0,한국표준협회,
692,환경부,온세미컨덕터코리아(주),2022,업체,반도체 제조업,172314.0,2395.0,(주)비에스아이그룹코리아,
693,환경부,와이케이스틸(주),2022,업체,1차 철강 제조업,292505.0,5283.0,한국표준협회,
694,환경부,용남고속(주),2022,사업장,육상 여객 운송업,24092.0,418.0,(주)한국경영인증원,
695,환경부,용산화학(주),2022,사업장,기초 화학물질 제조업,118004.0,1004.0,한국가스안전공사,
696,환경부,용인시,2022,업체,폐기물 처리업,187298.0,2098.0,㈜한국품질보증원,
697,산업통상자원부,우지막코리아(주),2022,사업장,요업,8332.0,169.0,한국표준협회,
698,환경부,우진환경개발(주),2022,사업장,폐기물 처리업,50988.0,774.0,㈜한국품질보증원,
699,환경부,울산과학기술원,2022,사업장,고등 교육기관,33509.0,756.0,한국표준협회,
700,환경부,울산광역시,2022,업체,폐기물 처리업,310564.0,3024.0,㈜한국품질보증원,
701,환경부,울산아로마틱스(주),2022,업체,기초 화학물질 제조업,382972.0,9113.0,㈜디엔브이비즈니스어슈어런스코리아,
702,환경부,울산알루미늄 주식회사,2022,업체,1차 비철금속 제조업,158943.0,3227.0,(주)한국경영인증원,
703,산업통상자원부,울산피피주식회사,2022,사업장,석유화학,40843.0,1028.0,(주)한국경영인증원,
704,환경부,원주시,2022,사업장,"하수, 폐수 및 분뇨 처리업",58648.0,736.0,(재)한국화학융합시험연구원,
705,환경부,위드인천에너지(주),2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",34301.0,720.0,(재)한국품질재단,
706,환경부,유니온머티리얼(주),2022,사업장,"내화, 비내화 요업제품 제조업",43244.0,878.0,(재)한국품질재단,
707,환경부,유니투스 주식회사,2022,업체,자동차 신품 부품 제조업,70998.0,1473.0,(재)한국품질재단,
708,산업통상자원부,유성기업(주),2022,사업장,자동차,14955.0,307.0,(주)비에스아이그룹코리아,
709,환경부,유한킴벌리 주식회사,2022,업체,"펄프, 종이 및 판지 제조업",192694.0,3950.0,(재)한국품질재단,
710,환경부,유한회사 스태츠칩팩코리아,2022,사업장,반도체 제조업,84746.0,1763.0,(주)신화엔지니어링종합건축사사무소,
711,산업통상자원부,유한회사 클라리오스델코,2022,사업장,전기전자,46136.0,956.0,(주)한국경영인증원,
712,환경부,율촌화학(주),2022,사업장,플라스틱 제품 제조업,92917.0,1715.0,한국가스안전공사,
713,국토교통부,의료법인 길 의료재단,2022,사업장,건물,22666.0,464.0,(재)한국화학융합시험연구원,
714,환경부,의정부시,2022,사업장,"하수, 폐수 및 분뇨 처리업",76296.0,755.0,㈜한국품질보증원,
715,산업통상자원부,이건에너지(주),2022,사업장,산업단지,16604.0,2651.0,㈜한국품질보증원,
716,환경부,이구산업(주),2022,사업장,1차 비철금속 제조업,32986.0,685.0,한국생산성본부인증원(주),
717,환경부,이누스 주식회사,2022,사업장,"내화, 비내화 요업제품 제조업",61498.0,1111.0,한국표준협회,
718,환경부,이도에코오산(주),2022,업체,폐기물,53081.0,33.0,(재)한국품질재단,
719,환경부,이도에코전주(주),2022,사업장,폐기물,45711.0,28.0,㈜한국품질보증원,
720,산업통상자원부,이래에이엠에스 주식회사,2022,사업장,자동차,25755.0,532.0,㈜한국품질보증원,
721,환경부,이스트만화이버코리아 주식회사,2022,사업장,화학섬유 제조업,53485.0,864.0,(주)한국경영인증원,
722,환경부,이천시,2022,사업장,폐기물 처리업,108878.0,623.0,㈜한국품질보증원,
723,환경부,익산시,2022,사업장,폐기물 처리업,81201.0,603.0,㈜한국품질보증원,
724,환경부,인그리디언코리아 유한회사,2022,업체,"곡물 가공품, 전분 및 전분제품 제조업",134787.0,2624.0,(재)한국품질재단,
725,환경부,인제군,2022,사업장,폐기물,20864.0,29.0,(주)한국경영인증원,
726,환경부,인천공항에너지,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",231023.0,4581.0,㈜한국품질보증원,
727,환경부,인천광역시,2022,업체,폐기물 처리업,419315.0,4842.0,(재)한국품질재단,
728,환경부,인천교통공사,2022,사업장,육상 여객 운송업,114129.0,2360.0,한국표준협회,
729,환경부,인천국제공항공사,2022,업체,기타 운송관련 서비스업,219208.0,4286.0,한국표준협회,
730,환경부,인천종합에너지(주),2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",373824.0,7496.0,㈜디엔브이비즈니스어슈어런스코리아,
731,환경부,인터지스(주),2022,사업장,도로 화물 운송업,35033.0,524.0,(주)한국경영인증원,
732,산업통상자원부,인프라에어홀딩스 주식회사,2022,업체,석유화학,210397.0,4395.0,한국표준협회,
733,농림축산식품부,일산실업(주) 칠서에탄올공장,2022,사업장,음료제조업,8282.0,399.0,한국표준협회,
734,해양수산부,일신로지스틱스주식회사,2022,사업장,교통(해운),15057.0,224.0,㈜디엔브이비즈니스어슈어런스코리아,
735,환경부,일신방직(주),2022,사업장,방적 및 가공사 제조업,52688.0,1098.0,한국표준협회,
736,환경부,일진디스플레이(주),2022,사업장,전자 부품 제조업,14643.0,305.0,한국표준협회,
737,환경부,일진제강(주),2022,사업장,1차 철강 제조업,54532.0,1107.0,한국표준협회,
738,환경부,재단법인 대구경북과학기술원,2022,사업장,고등 교육기관,29435.0,608.0,한국표준협회,
739,환경부,재단법인 아산사회복지재단,2022,사업장,병원,98871.0,2022.0,한국표준협회,
740,환경부,재원산업,2022,사업장,기초 화학물질 제조업,33693.0,775.0,(재)한국품질재단,
741,환경부,전기초자코리아(주),2022,업체,유리 및 유리제품 제조업,133667.0,2705.0,한국표준협회,
742,환경부,전남대학교,2022,사업장,고등 교육기관,37185.0,757.0,한국표준협회,
743,산업통상자원부,전방(주),2022,업체,섬유,40056.0,843.0,(주)한국경영인증원,
744,환경부,전북대학교,2022,사업장,고등 교육기관,35240.0,740.0,(주)한국경영인증원,
745,국토교통부,전북대학교병원,2022,사업장,건물,22886.0,467.0,(재)한국화학융합시험연구원,
746,환경부,전북집단에너지 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",185013.0,2233.0,한국표준협회,
747,환경부,전주시,2022,업체,폐기물 처리업,182491.0,1179.0,㈜한국품질보증원,
748,국토교통부,전차연물류(주),2022,사업장,교통(화물),19923.0,283.0,㈜한국품질보증원,
749,환경부,제이비 주식회사,2022,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",25169.0,507.0,(재)한국품질재단,
750,환경부,제이셋스태츠칩팩코리아(유),2022,사업장,반도체 제조업,76783.0,1598.0,(주)신화엔지니어링종합건축사사무소,
751,환경부,제주특별자치도,2022,업체,폐기물 처리업,396808.0,3581.0,한국표준협회,
752,환경부,제주특별자치도개발공사,2022,사업장,비알코올 음료 및 얼음 제조업,33905.0,695.0,한국표준협회,
753,환경부,제주항공(주),2022,업체,항공 여객 운송업,300011.0,4302.0,(재)한국화학융합시험연구원,
754,환경부,제천시,2022,사업장,"하수, 폐수 및 분뇨 처리업",46170.0,292.0,한국표준협회,
755,산업통상자원부,조선내화(주),2022,사업장,요업,21341.0,405.0,(재)한국품질재단,
756,국토교통부,조선대학교,2022,사업장,건물,14901.0,305.0,한국생산성본부인증원(주),
757,환경부,조일알미늄 주식회사,2022,사업장,1차 비철금속 제조업,85910.0,1739.0,(재)한국품질재단,
758,산업통상자원부,주성엔지니어링(주),2022,사업장,기계,3936.0,82.0,(재)한국품질재단,
759,국토교통부,주식회사 경방,2022,사업장,건물,18215.0,376.0,(재)한국품질재단,
760,환경부,주식회사 고려시멘트,2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",584752.0,3741.0,한국표준협회,
761,환경부,주식회사 고려제지,2022,업체,"펄프, 종이 및 판지 제조업",134131.0,2736.0,(주)한국경영인증원,
762,국토교통부,주식회사 국민은행,2022,업체,건물,95969.0,1981.0,한국표준협회,
763,국토교통부,주식회사 남성버스,2022,사업장,교통(여객),16845.0,316.0,(주)한국경영인증원,
